2024-02-09,3231.300049,3242.379883,3219.560059,3242.379883,3242.379883,0
2024-02-12,3241.570068,3248.500000,3227.699951,3248.500000,3248.500000,0
2024-02-13,3250.300049,3259.689941,3245.020020,3254.600098,3254.600098,0
2024-02-14,3261.520020,3267.879883,3251.760010,3258.139893,3258.139893,0
2024-02-15,3249.780029,3265.830078,3238.830078,3265.629883,3265.629883,0
2024-02-16,3269.840088,3275.229980,3236.419922,3242.479980,3242.479980,0
2024-02-19,3247.459961,3253.020020,3234.100098,3244.560059,3244.560059,0
2024-02-20,3236.850098,3237.340088,3206.070068,3207.489990,3207.489990,0
2024-02-21,3173.010010,3185.800049,3135.800049,3139.500000,3139.500000,0
2024-02-22,3152.750000,3166.860107,3141.879883,3142.300049,3142.300049,0
2024-02-26,3186.060059,3213.169922,3186.060059,3213.169922,3213.169922,0
2024-02-27,3220.260010,3224.520020,3203.580078,3208.989990,3208.989990,0
2024-02-28,3215.530029,3240.290039,3213.360107,3227.050049,3227.050049,0
2024-02-29,3233.030029,3258.139893,3224.090088,3256.800049,3256.800049,0
2024-03-01,3259.000000,3269.280029,3249.689941,3266.659912,3266.659912,0
